Date,High,Low
2006/06/12,24.35,24.35
2006/06/13,26.62,26.62
2006/06/14,26.69,26.69
2006/06/15,24.14,24.14
2006/06/16,23.95,23.95
2006/06/19,22.8,22.8
2006/06/20,21.79,21.79
2006/06/21,20.94,20.94
2006/06/22,20.35,20.35
2006/06/23,20.09,20.09
2006/06/26,20.7,20.7
2006/06/27,21.48,21.48
2006/06/28,21.49,21.49
2006/06/29,20.54,20.54
2006/06/30,18.33,18.33
2006/07/03,17.68,17.68
2006/07/05,19.83,19.83
2006/07/06,18.31,18.31
2006/07/07,18.58,18.58
2006/07/10,18.25,18.25
2006/07/11,19.42,19.42
2006/07/12,19.05,19.05
2006/07/13,20.84,20.84
2006/07/14,22.24,22.24
2006/07/17,22.83,22.83
2006/07/18,22.77,22.77
2006/07/19,20.5,20.5
2006/07/20,19.79,19.79
2006/07/21,20.23,20.23
2006/07/24,19.21,19.21
2006/07/25,19.61,19.61
2006/07/26,18.85,18.85
2006/07/27,18.03,18.03
2006/07/28,17.33,17.33
2006/07/31,18.52,18.52
2006/08/01,19.76,19.76
2006/08/02,18.5,18.5
2006/08/03,19.2,19.2
2006/08/04,18.41,18.41
2006/08/07,20.68,20.68
2006/08/08,20.68,20.68
2006/08/09,18.99,18.99
2006/08/10,19.94,19.94
2006/08/11,19.1,19.1
2006/08/14,18.5,18.5
2006/08/15,17.46,17.46
2006/08/16,17.36,17.36
2006/08/17,17.59,17.59
2006/08/18,17.15,17.15
2006/08/21,17.49,17.49
2006/08/22,16.56,16.56
2006/08/23,16.99,16.99
2006/08/24,16.27,16.27
2006/08/25,15.93,15.93
2006/08/28,16.11,16.11
2006/08/29,16.69,16.69
2006/08/30,16.21,16.21
2006/08/31,16.17,16.17
2006/09/01,15.69,15.69
2006/09/05,16.43,16.43
2006/09/06,17.58,17.58
2006/09/07,18.02,18.02
2006/09/08,17.19,17.19
2006/09/11,17.99,17.99
2006/09/12,16.69,16.69
2006/09/13,16.65,16.65
2006/09/14,16.54,16.54
2006/09/15,15.85,15.85
2006/09/18,16.15,16.15
2006/09/19,16.51,16.51
2006/09/20,15.63,15.63
2006/09/21,15.26,15.26
2006/09/22,16.54,16.54
2006/09/25,16.67,16.67
2006/09/26,15.78,15.78
2006/09/27,15.77,15.77
2006/09/28,15.9,15.9
2006/09/29,16.25,16.25
2006/10/02,17.08,17.08
2006/10/03,17.11,17.11
2006/10/04,16.02,16.02
2006/10/05,15.97,15.97
2006/10/06,15.68,15.68
2006/10/09,16.38,16.38
2006/10/10,15.7,15.7
2006/10/11,15.49,15.49
2006/10/12,14.99,14.99
2006/10/13,14.77,14.77
2006/10/16,15.06,15.06
2006/10/17,16.41,16.41
2006/10/18,15.63,15.63
2006/10/19,15.45,15.45
2006/10/20,14.73,14.73
2006/10/23,14.62,14.62
2006/10/24,14.3,14.3
2006/10/25,14.31,14.31
2006/10/26,14.27,14.27
2006/10/27,14.28,14.28
2006/10/30,14.93,14.93
2006/10/31,14.51,14.51
2006/11/01,14,14
2006/11/02,14.88,14.88
2006/11/03,14.47,14.47
2006/11/06,13.98,13.98
2006/11/07,13.89,13.89
2006/11/08,14,14
2006/11/09,14.03,14.03
2006/11/10,13.8,13.8
2006/11/13,14.08,14.08
2006/11/14,14.35,14.35
2006/11/15,13.76,13.76
2006/11/16,13.48,13.48
2006/11/17,13.44,13.44
2006/11/20,13.3,13.3
2006/11/21,12.71,12.71
2006/11/22,12.85,12.85
2006/11/24,14.31,14.31
2006/11/27,16.59,16.59
2006/11/28,15.96,15.96
2006/11/29,14.82,14.82
2006/11/30,15.56,15.56
2006/12/01,17.05,17.05
2006/12/04,17.08,17.08
2006/12/05,15.63,15.63
2006/12/06,15.86,15.86
2006/12/07,15.51,15.51
2006/12/08,15.08,15.08
2006/12/11,14.79,14.79
2006/12/12,14.56,14.56
2006/12/13,14.05,14.05
2006/12/14,13.34,13.34
2006/12/15,12.85,12.85
2006/12/18,13.27,13.27
2006/12/19,14.18,14.18
2006/12/20,12.92,12.92
2006/12/21,13.06,13.06
2006/12/22,14.4,14.4
2006/12/26,14.4,14.4
2006/12/27,14.27,14.27
2006/12/28,14.14,14.14
2006/12/29,14.83,14.83
2007/01/03,14.73,14.73
2007/01/04,15.06,15.06
2007/01/05,16.35,16.35
2007/01/08,16.88,16.88
2007/01/09,16.63,16.63
2007/01/10,17.25,17.25
2007/01/11,15.05,15.05
2007/01/12,14.58,14.58
2007/01/16,15.73,15.73
2007/01/17,16.1,16.1
2007/01/18,16.25,16.25
2007/01/19,14.95,14.95
2007/01/22,16.02,16.02
2007/01/23,16.01,16.01
2007/01/24,14.84,14.84
2007/01/25,15.38,15.38
2007/01/26,15.83,15.83
2007/01/29,16.12,16.12
2007/01/30,15.17,15.17
2007/01/31,15.92,15.92
2007/02/01,15.13,15.13
2007/02/02,14.14,14.14
2007/02/05,14.36,14.36
2007/02/06,14.41,14.41
2007/02/07,13.97,13.97
2007/02/08,14.26,14.26
2007/02/09,13.92,13.92
2007/02/12,15.11,15.11
2007/02/13,14.71,14.71
2007/02/14,13.91,13.91
2007/02/15,13.83,13.83
2007/02/16,13.45,13.45
2007/02/20,13.74,13.74
2007/02/21,14.19,14.19
2007/02/22,13.87,13.87
2007/02/23,13.74,13.74
2007/02/26,13.79,13.79
2007/02/27,17.73,17.73
2007/02/28,19.5,19.5
2007/03/01,20.01,20.01
2007/03/02,20.3,20.3
2007/03/05,21.8,21.8
2007/03/06,20.36,20.36
2007/03/07,19.43,19.43
2007/03/08,18.15,18.15
2007/03/09,18.07,18.07
2007/03/12,19.25,19.25
2007/03/13,20.48,20.48
2007/03/14,23.53,23.53
2007/03/15,21.69,21.69
2007/03/16,21.08,21.08
2007/03/19,19.82,19.82
2007/03/20,18.82,18.82
2007/03/21,18.79,18.79
2007/03/22,17.38,17.38
2007/03/23,17.06,17.06
2007/03/26,19.09,19.09
2007/03/27,18.73,18.73
2007/03/28,19.79,19.79
2007/03/29,18.32,18.32
2007/03/30,17.54,17.54
2007/04/02,17.71,17.71
2007/04/03,16.27,16.27
2007/04/04,15.75,15.75
2007/04/05,15.44,15.44
2007/04/09,15.44,15.44
2007/04/10,15.7,15.7
2007/04/11,17.01,17.01
2007/04/12,17.09,17.09
2007/04/13,16.5,16.5
2007/04/16,16.74,16.74
2007/04/17,17.19,17.19
2007/04/18,18.12,18.12
2007/04/19,18.68,18.68
2007/04/20,18.17,18.17
2007/04/23,18.28,18.28
2007/04/24,18.57,18.57
2007/04/25,17.78,17.78
2007/04/26,17.82,17.82
2007/04/27,18.02,18.02
2007/04/30,18.34,18.34
2007/05/01,18.34,18.34
2007/05/02,18.18,18.18
2007/05/03,17.8,17.8
2007/05/04,17.06,17.06
2007/05/07,17.13,17.13
2007/05/08,17.6,17.6
2007/05/09,17.24,17.24
2007/05/10,17.87,17.87
2007/05/11,17.46,17.46
2007/05/14,18.04,18.04
2007/05/15,17.67,17.67
2007/05/16,17.69,17.69
2007/05/17,17.45,17.45
2007/05/18,16.09,16.09
2007/05/21,16.13,16.13
2007/05/22,15.9,15.9
2007/05/23,15.61,15.61
2007/05/24,16.72,16.72
2007/05/25,15.99,15.99
2007/05/29,16.36,16.36
2007/05/30,16.49,16.49
2007/05/31,15.79,15.79
2007/06/01,15.29,15.29
2007/06/04,16.51,16.51
2007/06/05,16.55,16.55
2007/06/06,18.54,18.54
2007/06/07,19.56,19.56
2007/06/08,18.89,18.89
2007/06/11,18.25,18.25
2007/06/12,18.83,18.83
2007/06/13,18.56,18.56
2007/06/14,16.87,16.87
2007/06/15,15.96,15.96
2007/06/18,16.77,16.77
2007/06/19,16.13,16.13
2007/06/20,15.92,15.92
2007/06/21,16.96,16.96
2007/06/22,17.31,17.31
2007/06/25,17.81,17.81
2007/06/26,18.93,18.93
2007/06/27,18.91,18.91
2007/06/28,17.77,17.77
2007/06/29,16.9,16.9
2007/07/02,17.63,17.63
2007/07/03,16.81,16.81
2007/07/05,17.91,17.91
2007/07/06,16.75,16.75
2007/07/09,17.08,17.08
2007/07/10,18.34,18.34
2007/07/11,18.67,18.67
2007/07/12,17.52,17.52
2007/07/13,17.34,17.34
2007/07/16,17.66,17.66
2007/07/17,18.03,18.03
2007/07/18,19.27,19.27
2007/07/19,17.83,17.83
2007/07/20,19.35,19.35
2007/07/23,19.17,19.17
2007/07/24,20.7,20.7
2007/07/25,22.19,22.19
2007/07/26,25.16,25.16
2007/07/27,25.22,25.22
2007/07/30,25.84,25.84
2007/07/31,23.82,23.82
2007/08/01,27.47,27.47
2007/08/02,24.75,24.75
2007/08/03,25.55,25.55
2007/08/06,26.23,26.23
2007/08/07,24.61,24.61
2007/08/08,21.92,21.92
2007/08/09,25.47,25.47
2007/08/10,30.74,30.74
2007/08/13,27.7,27.7
2007/08/14,29.02,29.02
2007/08/15,29.18,29.18
2007/08/16,34.74,34.74
2007/08/17,32.45,32.45
2007/08/20,31.13,31.13
2007/08/21,29.03,29.03
2007/08/22,26.5,26.5
2007/08/23,26.04,26.04
2007/08/24,24.49,24.49
2007/08/27,24.49,24.49
2007/08/28,27.33,27.33
2007/08/29,26.54,26.54
2007/08/30,25.27,25.27
2007/08/31,24.47,24.47
2007/09/04,23.48,23.48
2007/09/05,25.78,25.78
2007/09/06,25.63,25.63
2007/09/07,27.82,27.82
2007/09/10,29.45,29.45
2007/09/11,27.95,27.95
2007/09/12,27.07,27.07
2007/09/13,25.91,25.91
2007/09/14,26.55,26.55
2007/09/17,29.03,29.03
2007/09/18,27.66,27.66
2007/09/19,23.57,23.57
2007/09/20,22.16,22.16
2007/09/21,20.43,20.43
2007/09/24,20.4,20.4
2007/09/25,20.87,20.87
2007/09/26,19.73,19.73
2007/09/27,19.2,19.2
2007/09/28,19.71,19.71
2007/10/01,19.91,19.91
2007/10/02,19.97,19.97
2007/10/03,20.25,20.25
2007/10/04,19.78,19.78
2007/10/05,17.87,17.87
2007/10/08,18.18,18.18
2007/10/09,17.52,17.52
2007/10/10,17.9,17.9
2007/10/11,18.22,18.22
2007/10/12,18.35,18.35
2007/10/15,20.04,20.04
2007/10/16,20.47,20.47
2007/10/17,20.02,20.02
2007/10/18,19.93,19.93
2007/10/19,19.72,19.72
2007/10/22,23.14,23.14
2007/10/23,22.28,22.28
2007/10/24,22.57,22.57
2007/10/25,20.39,20.39
2007/10/26,19.65,19.65
2007/10/29,19.55,19.55
2007/10/30,20.53,20.53
2007/10/31,19.99,19.99
2007/11/01,20.8,20.8
2007/11/02,22.58,22.58
2007/11/05,23.57,23.57
2007/11/06,22.23,22.23
2007/11/07,23.11,23.11
2007/11/08,24.21,24.21
2007/11/09,26.26,26.26
2007/11/12,25.8,25.8
2007/11/13,24.39,24.39
2007/11/14,23.91,23.91
2007/11/15,24.12,24.12
2007/11/16,23.95,23.95
2007/11/19,25.89,25.89
2007/11/20,24.23,24.23
2007/11/21,26.31,26.31
2007/11/23,24.21,24.21
2007/11/26,25.36,25.36
2007/11/27,24.89,24.89
2007/11/28,22.95,22.95
2007/11/29,22.19,22.19
2007/11/30,20.43,20.43
2007/12/03,20.22,20.22
2007/12/04,21.19,21.19
2007/12/05,19.13,19.13
2007/12/06,18.95,18.95
2007/12/07,17.78,17.78
2007/12/10,18.37,18.37
2007/12/11,18.73,18.73
2007/12/12,17.39,17.39
2007/12/13,20.41,20.41
2007/12/14,19.89,19.89
2007/12/17,21.75,21.75
2007/12/18,21.08,21.08
2007/12/19,20.48,20.48
2007/12/20,19.15,19.15
2007/12/21,17.24,17.24
2007/12/24,17.24,17.24
2007/12/26,17.24,17.24
2007/12/27,18.37,18.37
2007/12/28,18.06,18.06
2007/12/31,18.06,18.06
2008/01/02,20.8,20.8
2008/01/03,20.41,20.41
2008/01/04,21.8,21.8
2008/01/07,22.32,22.32
2008/01/08,21.31,21.31
2008/01/09,22.27,22.27
2008/01/10,22.2,22.2
2008/01/11,21.6,21.6
2008/01/14,21.89,21.89
2008/01/15,23.61,23.61
2008/01/16,24.3,24.3
2008/01/17,24.29,24.29
2008/01/18,25.44,25.44
2008/01/22,33.79,33.79
2008/01/23,40.25,40.25
2008/01/24,34.87,34.87
2008/01/25,33.7,33.7
2008/01/28,33.42,33.42
2008/01/29,31.89,31.89
2008/01/30,32.3,32.3
2008/01/31,30.05,30.05
2008/02/01,27.47,27.47
2008/02/04,27.22,27.22
2008/02/05,31.96,31.96
2008/02/06,30.57,30.57
2008/02/07,31.8,31.8
2008/02/08,31.69,31.69
2008/02/11,31.94,31.94
2008/02/12,28.64,28.64
2008/02/13,27.93,27.93
2008/02/14,28.08,28.08
2008/02/15,29.37,29.37
2008/02/19,27.81,27.81
2008/02/20,29.07,29.07
2008/02/21,28.39,28.39
2008/02/22,28.76,28.76
2008/02/25,27.85,27.85
2008/02/26,25.88,25.88
2008/02/27,25.25,25.25
2008/02/28,26.07,26.07
2008/02/29,28.69,28.69
2008/03/03,30.9,30.9
2008/03/04,31.46,31.46
2008/03/05,29.75,29.75
2008/03/06,30.62,30.62
2008/03/07,31.56,31.56
2008/03/10,32.05,32.05
2008/03/11,29.77,29.77
2008/03/12,28.76,28.76
2008/03/13,29.65,29.65
2008/03/14,31.59,31.59
2008/03/17,37.05,37.05
2008/03/18,33.15,33.15
2008/03/19,31.38,31.38
2008/03/20,30.37,30.37
2008/03/24,30.37,30.37
2008/03/25,28.71,28.71
2008/03/26,28.65,28.65
2008/03/27,27.13,27.13
2008/03/28,26.28,26.28
2008/03/31,27.31,27.31
2008/04/01,24.62,24.62
2008/04/02,24.59,24.59
2008/04/03,25.19,25.19
2008/04/04,23.83,23.83
2008/04/07,23.36,23.36
2008/04/08,24.04,24.04
2008/04/09,24.14,24.14
2008/04/10,23.76,23.76
2008/04/11,24.76,24.76
2008/04/14,25.93,25.93
2008/04/15,25.04,25.04
2008/04/16,23,23
2008/04/17,23.32,23.32
2008/04/18,21.63,21.63
2008/04/21,22.36,22.36
2008/04/22,22.94,22.94
2008/04/23,22.22,22.22
2008/04/24,21.4,21.4
2008/04/25,20.97,20.97
2008/04/28,21.1,21.1
2008/04/29,21.52,21.52
2008/04/30,20.88,20.88
2008/05/01,20.88,20.88
2008/05/02,19.77,19.77
2008/05/05,19.92,19.92
2008/05/06,20.09,20.09
2008/05/07,19.58,19.58
2008/05/08,19.95,19.95
2008/05/09,20.67,20.67
2008/05/12,21.2,21.2
2008/05/13,21.8,21.8
2008/05/14,19.64,19.64
2008/05/15,18.87,18.87
2008/05/16,18.57,18.57
2008/05/19,18.25,18.25
2008/05/20,20.06,20.06
2008/05/21,19.97,19.97
2008/05/22,19.56,19.56
2008/05/23,21.46,21.46
2008/05/27,21.68,21.68
2008/05/28,20.8,20.8
2008/05/29,19.9,19.9
2008/05/30,19.68,19.68
2008/06/02,21.6,21.6
2008/06/03,21.34,21.34
2008/06/04,21.72,21.72
2008/06/05,21.34,21.34
2008/06/06,23.41,23.41
2008/06/09,24.81,24.81
2008/06/10,24.41,24.41
2008/06/11,25.09,25.09
2008/06/12,23.3,23.3
2008/06/13,22.48,22.48
2008/06/16,22.96,22.96
2008/06/17,22.21,22.21
2008/06/18,23.33,23.33
2008/06/19,23.05,23.05
2008/06/20,24.03,24.03
2008/06/23,23.01,23.01
2008/06/24,23.37,23.37
2008/06/25,21.9,21.9
2008/06/26,24.5,24.5
2008/06/27,24.96,24.96
2008/06/30,24.67,24.67
2008/07/01,26.25,26.25
2008/07/02,26.38,26.38
2008/07/03,25.8,25.8
2008/07/07,25.82,25.82
2008/07/08,26.85,26.85
2008/07/09,25.43,25.43
2008/07/10,27.38,27.38
2008/07/11,29.27,29.27
2008/07/14,28.93,28.93
2008/07/15,30.06,30.06
2008/07/16,28.8,28.8
2008/07/17,26.74,26.74
2008/07/18,24.89,24.89
2008/07/21,24.88,24.88
2008/07/22,24.48,24.48
2008/07/23,23.73,23.73
2008/07/24,23.92,23.92
2008/07/25,23.86,23.86
2008/07/28,24.82,24.82
2008/07/29,24.53,24.53
2008/07/30,23.22,23.22
2008/07/31,23.33,23.33
2008/08/01,24.19,24.19
2008/08/04,25.04,25.04
2008/08/05,23.18,23.18
2008/08/06,22.18,22.18
2008/08/07,22.61,22.61
2008/08/08,22.13,22.13
2008/08/11,22.35,22.35
2008/08/12,22.55,22.55
2008/08/13,24.35,24.35
2008/08/14,23.18,23.18
2008/08/15,22.11,22.11
2008/08/18,21.89,21.89
2008/08/19,24.02,24.02
2008/08/20,22.97,22.97
2008/08/21,23.27,23.27
2008/08/22,21.6,21.6
2008/08/25,22.9,22.9
2008/08/26,22.1,22.1
2008/08/27,21.89,21.89
2008/08/28,21.11,21.11
2008/08/29,21.06,21.06
2008/09/02,21.23,21.23
2008/09/03,22.18,22.18
2008/09/04,24.97,24.97
2008/09/05,26.85,26.85
2008/09/08,26.18,26.18
2008/09/09,26.71,26.71
2008/09/10,27.52,27.52
2008/09/11,28.04,28.04
2008/09/12,27.04,27.04
2008/09/15,32.59,32.59
2008/09/16,36.19,36.19
2008/09/17,37.53,37.53
2008/09/18,37.55,37.55
2008/09/19,35.19,35.19
2008/09/22,32.72,32.72
2008/09/23,32.57,32.57
2008/09/24,32.62,32.62
2008/09/25,32.66,32.66
2008/09/26,38.37,38.37
2008/09/29,39.4,39.4
2008/09/30,40.39,40.39
2008/10/01,41.92,41.92
2008/10/02,42.98,42.98
2008/10/03,41.16,41.16
2008/10/06,51.06,51.06
2008/10/07,50.71,50.71
2008/10/08,60.67,60.67
2008/10/09,58.39,58.39
2008/10/10,81.03,81.03
2008/10/13,67.05,67.05
2008/10/14,60.31,60.31
2008/10/15,65.45,65.45
2008/10/16,87.51,87.51
2008/10/17,77.15,77.15
2008/10/20,63.28,63.28
2008/10/21,56.18,56.18
2008/10/22,61.89,61.89
2008/10/23,64.71,64.71
2008/10/24,74.74,74.74
2008/10/27,76.54,76.54
2008/10/28,74.69,74.69
2008/10/29,71.01,71.01
2008/10/30,66.14,66.14
2008/10/31,60.68,60.68
2008/11/03,54.61,54.61
2008/11/04,47.94,47.94
2008/11/05,49.1,49.1
2008/11/06,60.71,60.71
2008/11/07,56.59,56.59
2008/11/10,55.67,55.67
2008/11/11,63.49,63.49
2008/11/12,66.42,66.42
2008/11/13,64.44,64.44
2008/11/14,62.48,62.48
2008/11/17,66.87,66.87
2008/11/18,63.9,63.9
2008/11/19,68.52,68.52
2008/11/20,72.85,72.85
2008/11/21,74.13,74.13
2008/11/24,63.66,63.66
2008/11/25,61.2,61.2
2008/11/26,56.49,56.49
2008/11/28,51.44,51.44
2008/12/01,57.55,57.55
2008/12/02,55.72,55.72
2008/12/03,54.19,54.19
2008/12/04,54.53,54.53
2008/12/05,58.78,58.78
2008/12/08,54.46,54.46
2008/12/09,52.65,52.65
2008/12/10,50.4,50.4
2008/12/11,48.95,48.95
2008/12/12,52.8,52.8
2008/12/15,53.21,53.21
2008/12/16,50.9,50.9
2008/12/17,49.67,49.67
2008/12/18,46.99,46.99
2008/12/19,41.35,41.35
2008/12/22,40.28,40.28
2008/12/23,40.29,40.29
2008/12/24,40.29,40.29
2008/12/26,40.29,40.29
2008/12/29,43.15,43.15
2008/12/30,43.87,43.87
2008/12/31,43.87,43.87
2009/01/02,42.08,42.08
2009/01/05,41.27,41.27
2009/01/06,40.24,40.24
2009/01/07,40.86,40.86
2009/01/08,41.77,41.77
2009/01/09,41.29,41.29
2009/01/12,44.32,44.32
2009/01/13,46.21,46.21
2009/01/14,52.97,52.97
2009/01/15,56.33,56.33
2009/01/16,48.89,48.89
2009/01/20,53.52,53.52
2009/01/21,52.86,52.86
2009/01/22,50.26,50.26
2009/01/23,50.23,50.23
2009/01/26,47.08,47.08
2009/01/27,44.6,44.6
2009/01/28,42.91,42.91
2009/01/29,44.09,44.09
2009/01/30,44.79,44.79
2009/02/02,47.77,47.77
2009/02/03,45.1,45.1
2009/02/04,41.68,41.68
2009/02/05,42.58,42.58
2009/02/06,41.83,41.83
2009/02/09,42.3,42.3
2009/02/10,44.81,44.81
2009/02/11,43.42,43.42
2009/02/12,44.38,44.38
2009/02/13,41.84,41.84
2009/02/17,48.49,48.49
2009/02/18,47.96,47.96
2009/02/19,45.14,45.14
2009/02/20,48.51,48.51
2009/02/23,50.27,50.27
2009/02/24,49.55,49.55
2009/02/25,47.22,47.22
2009/02/26,42.39,42.39
2009/02/27,42.89,42.89
2009/03/02,49.54,49.54
2009/03/03,48.64,48.64
2009/03/04,44.61,44.61
2009/03/05,47.16,47.16
2009/03/06,49.55,49.55
2009/03/09,47.21,47.21
2009/03/10,45.39,45.39
2009/03/11,45.05,45.05
2009/03/12,45.35,45.35
2009/03/13,43.89,43.89
2009/03/16,43.58,43.58
2009/03/17,43.41,43.41
2009/03/18,42.97,42.97
2009/03/19,42.63,42.63
2009/03/20,43.41,43.41
2009/03/23,41.94,41.94
2009/03/24,40.88,40.88
2009/03/25,40.23,40.23
2009/03/26,39.03,39.03
2009/03/27,40.32,40.32
2009/03/30,44.91,44.91
2009/03/31,42.41,42.41
2009/04/01,41.73,41.73
2009/04/02,42.1,42.1
2009/04/03,40.54,40.54
2009/04/06,41.08,41.08
2009/04/07,40.16,40.16
2009/04/08,38.97,38.97
2009/04/09,37.61,37.61
2009/04/13,37.61,37.61
2009/04/14,40.22,40.22
2009/04/15,39.72,39.72
2009/04/16,37.3,37.3
2009/04/17,36.7,36.7
2009/04/20,41,41
2009/04/21,40.87,40.87
2009/04/22,39.6,39.6
2009/04/23,39.19,39.19
2009/04/24,37.38,37.38
2009/04/27,37.89,37.89
2009/04/28,39.78,39.78
2009/04/29,37.45,37.45
2009/04/30,36.88,36.88
2009/05/01,36.88,36.88
2009/05/04,36.76,36.76
2009/05/05,37.37,37.37
2009/05/06,36.26,36.26
2009/05/07,38.02,38.02
2009/05/08,36.06,36.06
2009/05/11,36.85,36.85
2009/05/12,34.95,34.95
2009/05/13,36.45,36.45
2009/05/14,36.11,36.11
2009/05/15,33.19,33.19
2009/05/18,32.31,32.31
2009/05/19,31.93,31.93
2009/05/20,31.31,31.31
2009/05/21,34.48,34.48
2009/05/22,32.53,32.53
2009/05/26,32.67,32.67
2009/05/27,32.07,32.07
2009/05/28,33.82,33.82
2009/05/29,33.04,33.04
2009/06/01,31.8,31.8
2009/06/02,31.41,31.41
2009/06/03,32.5,32.5
2009/06/04,31.52,31.52
2009/06/05,29.78,29.78
2009/06/08,31.22,31.22
2009/06/09,30.36,30.36
2009/06/10,29.26,29.26
2009/06/11,27.51,27.51
2009/06/12,28.12,28.12
2009/06/15,31.97,31.97
2009/06/16,31.89,31.89
2009/06/17,34.64,34.64
2009/06/18,32.44,32.44
2009/06/19,30.92,30.92
2009/06/22,36.05,36.05
2009/06/23,33.59,33.59
2009/06/24,30.84,30.84
2009/06/25,31.06,31.06
2009/06/26,30.85,30.85
2009/06/29,29.38,29.38
2009/06/30,30.24,30.24
2009/07/01,28.84,28.84
2009/07/02,31.77,31.77
2009/07/06,33.55,33.55
2009/07/07,34.36,34.36
2009/07/08,34.85,34.85
2009/07/09,32.57,32.57
2009/07/10,32.35,32.35
2009/07/13,30.92,30.92
2009/07/14,29.65,29.65
2009/07/15,27.78,27.78
2009/07/16,26.88,26.88
2009/07/17,26.01,26.01
2009/07/20,27.22,27.22
2009/07/21,27.52,27.52
2009/07/22,27.65,27.65
2009/07/23,26.82,26.82
2009/07/24,26.71,26.71
2009/07/27,27.52,27.52
2009/07/28,28.12,28.12
2009/07/29,27.71,27.71
2009/07/30,27.07,27.07
2009/07/31,28.13,28.13
2009/08/03,29.53,29.53
2009/08/04,28.55,28.55
2009/08/05,27.59,27.59
2009/08/06,26.93,26.93
2009/08/07,26.04,26.04
2009/08/10,26.84,26.84
2009/08/11,27.85,27.85
2009/08/12,27.02,27.02
2009/08/13,26.3,26.3
2009/08/14,27.52,27.52
2009/08/17,32.17,32.17
2009/08/18,30.48,30.48
2009/08/19,30.5,30.5
2009/08/20,28.47,28.47
2009/08/21,26.95,26.95
2009/08/24,28.3,28.3
2009/08/25,27.85,27.85
2009/08/26,28.37,28.37
2009/08/27,28.1,28.1
2009/08/28,27.59,27.59
2009/08/31,29.52,29.52
2009/09/01,31.54,31.54
2009/09/02,31.12,31.12
2009/09/03,30.31,30.31
2009/09/04,28.12,28.12
2009/09/08,27.42,27.42
2009/09/09,26.31,26.31
2009/09/10,25.93,25.93
2009/09/11,25.72,25.72
2009/09/14,26.87,26.87
2009/09/15,26.5,26.5
2009/09/16,25.98,25.98
2009/09/17,25.91,25.91
2009/09/18,25.69,25.69
2009/09/21,26.04,26.04
2009/09/22,25.53,25.53
2009/09/23,25.6,25.6
2009/09/24,27.11,27.11
2009/09/25,27.1,27.1
2009/09/28,26.48,26.48
2009/09/29,26.24,26.24
2009/09/30,26.82,26.82
2009/10/01,29.22,29.22
2009/10/02,30.18,30.18
2009/10/05,29.32,29.32
2009/10/06,27.52,27.52
2009/10/07,27.29,27.29
2009/10/08,26.05,26.05
2009/10/09,26.27,26.27
2009/10/12,25.81,25.81
2009/10/13,27.04,27.04
2009/10/14,25.38,25.38
2009/10/15,24.78,24.78
2009/10/16,25.2,25.2
2009/10/19,25.27,25.27
2009/10/20,24.56,24.56
2009/10/21,23.84,23.84
2009/10/22,24.39,24.39
2009/10/23,24.43,24.43
2009/10/26,27.28,27.28
2009/10/27,27.43,27.43
2009/10/28,28.9,28.9
2009/10/29,27.43,27.43
2009/10/30,31.33,31.33
2009/11/02,30.98,30.98
2009/11/03,31.77,31.77
2009/11/04,29.52,29.52
2009/11/05,28.27,28.27
2009/11/06,27.48,27.48
2009/11/09,26.34,26.34
2009/11/10,26.36,26.36
2009/11/11,26.53,26.53
2009/11/12,26.54,26.54
2009/11/13,25.79,25.79
2009/11/16,26.09,26.09
2009/11/17,26.66,26.66
2009/11/18,25.4,25.4
2009/11/19,26.52,26.52
2009/11/20,26.53,26.53
2009/11/23,24.97,24.97
2009/11/24,24.91,24.91
2009/11/25,23.68,23.68
2009/11/27,28.36,28.36
2009/11/30,30.28,30.28
2009/12/01,26.95,26.95
2009/12/02,26.39,26.39
2009/12/03,26.13,26.13
2009/12/04,24.88,24.88
2009/12/07,24.89,24.89
2009/12/08,26.67,26.67
2009/12/09,28.32,28.32
2009/12/10,26.96,26.96
2009/12/11,25.21,25.21
2009/12/14,24.45,24.45
2009/12/15,23.9,23.9
2009/12/16,23.26,23.26
2009/12/17,24.1,24.1
2009/12/18,25.1,25.1
2009/12/21,23.38,23.38
2009/12/22,23.26,23.26
2009/12/23,22.85,22.85
2009/12/24,22.85,22.85
2009/12/28,23.52,23.52
2009/12/29,23.36,23.36
2009/12/30,24.06,24.06
2009/12/31,24.06,24.06
2010/01/04,23.51,23.51
2010/01/05,23.13,23.13
2010/01/06,22.98,22.98
2010/01/07,22.69,22.69
2010/01/08,21.98,21.98
2010/01/11,22.73,22.73
2010/01/12,22.92,22.92
2010/01/13,22.61,22.61
2010/01/14,20.55,20.55
2010/01/15,22.28,22.28
2010/01/19,20.31,20.31
2010/01/20,23.41,23.41
2010/01/21,26.41,26.41
2010/01/22,27.09,27.09
2010/01/25,27.07,27.07
2010/01/26,25.68,25.68
2010/01/27,27.45,27.45
2010/01/28,28.15,28.15
2010/01/29,26.72,26.72
2010/02/01,26.37,26.37
2010/02/02,24.87,24.87
2010/02/03,25.41,25.41
2010/02/04,29.27,29.27
2010/02/05,30.55,30.55
2010/02/08,30,30
2010/02/09,29.6,29.6
2010/02/10,29.25,29.25
2010/02/11,29.11,29.11
2010/02/12,28.45,28.45
2010/02/16,26.78,26.78
2010/02/17,25.62,25.62
2010/02/18,24.6,24.6
2010/02/19,23.81,23.81
2010/02/22,23.89,23.89
2010/02/23,25.26,25.26
2010/02/24,25.06,25.06
2010/02/25,25.78,25.78
