"Date","Standardized_score","Prices","Policy","Finance","None","Growth","Global","Other"
"2020-04-30",0.193267368186154,0.0107370760103419,0.0762332396734273,0.0289901052279231,0.0644224560620512,0,0,0.0128844912124102
"2020-06-04",-0.0746336580589694,-0.00932920725737118,-0.0202132823909709,-0.023323018143428,-0.00932920725737118,0,0,-0.0124389430098282
"2020-07-16",0.0829551809087501,0.0120976305491927,0.0241952610983854,0.0362928916475782,0,0,0,0.0103693976135938
"2020-09-10",0.098714064805522,0.014395801117472,0.0287916022349439,0.0431874033524159,0,0,0,0.0123392581006903
"2020-10-29",0.0199196453216623,0.00479547017002982,0.00516435249080134,0.00663988177388744,0,0,0,0.00331994088694372
"2020-12-10",0.681792768986084,0.0757547521095649,0.12878307858626,0.0681792768986084,0.318169958860173,-0.0454528512657389,0,0.136358553797217
"2021-01-21",0.145990716495838,0.0243317860826396,0.0413640363404874,0.0364976791239595,0.0145990716495838,0,0,0.0291981432991676
"2021-03-11",0.555721697811908,0.148192452749842,0.101882311265517,0.138930424452977,0.0555721697811909,0,0,0.111144339562382
"2021-04-22",0.539962813915136,0.0974932858457885,0.149989670531982,0.112492252898987,0.0899938023191894,0,0,0.0899938023191894
"2021-06-10",0.461168394431277,0.111798398650007,0.118785798565632,0.104810998734381,0.0419243994937524,0,0,0.0838487989875049
"2021-07-22",0.303579555463557,0.130955886670554,0.0654779433352771,0.0446440522740526,0.017857620909621,0,0,0.0446440522740526
"2021-09-09",0.445409510534505,0.194152863566323,0.0628141617420456,0.0856556751027894,0.0342622700411158,0,0,0.0685245400822315
"2021-10-28",0.555721697811908,0.156742017331564,0.078371008665782,0.106869557271521,0.0854956458172167,0,0,0.128243468725825
"2021-12-16",0.602998349502224,0.177352455735948,0.212822946883138,0.0886762278679742,0,0.0177352455735948,0,0.106411473441569
"2022-02-03",0.760587188469944,0.17747034397632,0.304234875387978,0.126764531411657,0,0,0,0.152117437693989
"2022-03-10",0.744828304573172,0.213362274747523,0.0892242239853279,0.302586498732851,0.0465517690358232,0,0,0.0931035380716465
"2022-04-14",1.04424709861184,0.249459029112828,0.237856283572697,0.104424709861184,0.208849419722368,0.0348082366203946,0,0.208849419722368
"2022-06-09",1.31214812485696,0.63230326306513,0.392218189495288,0.0095083197453403,0,0.0855748777080627,0.0285249592360209,0.16401851560712
"2022-07-21",1.15455928588924,0.244233695091955,0.740102106339258,0.0148020421267852,0,0.0222030631901777,0,0.133218379141066
"2022-09-08",1.34366589265051,0.412897331595728,0.510872969601494,0.0839791182906566,0.0839791182906566,0.209947795726642,0,0.0419895591453283
"2022-10-27",1.70612022227626,0.568706740758754,0.683318558411666,0.185700160247756,0.12186573016259,0.0913992976219425,0,0.0551297350735526
"2022-12-15",0.634516117295768,0.21943682389812,0.160215319617181,0.118443008561877,0.0634516117295768,0.0713830631957739,0,0.00158629029323942
"2023-02-02",1.04424709861184,0.18742896641751,0.372180376171912,0.299886346268015,0.160653399786437,0.0200816749733046,0,0.00401633499466092
"2023-03-16",1.76915575786335,0.609375872152931,0.422631653267355,0.393145723969633,0,0.334173865374188,0.0393145723969633,-0.0294859292977225
"2023-05-04",1.17031816978601,0.375477079473013,0.360848102350688,0.14141344551581,0.234063633957203,0,0,0.0585159084893007
"2023-06-15",0.886658259644119,0.275849236333726,0.137924618166863,0.0788140675239217,0.177331651928824,0.187183410369314,0,0.0295552753214706
"2023-07-27",0.965452679127979,0.401034189791622,0.363901394440546,0.123775984503587,0.0742655907021522,-0.0222796772106457,0,0.0247551969007174
"2023-09-14",1.31214812485696,0.476955429511499,0.302002346197237,0.233270777752349,0.0874765416571308,0.139545911691137,0.0437382708285654,0.0291588472190436
"2023-10-26",0.413891742740961,0.167527610157056,0.137963914246987,0.0788365224268497,0,0.0492728265167811,0,-0.0197091306067124
"2023-12-14",0.823622724057032,0.176490583726507,0.147075486438756,0.078440259434003,0.117660389151005,0.313761037736012,0,-0.00980503242925038
"2024-01-25",0.193267368186154,0.0595419669664413,0.0712551407959051,0.0195219563824398,0.0322112280310256,0.0136653694677078,0,-0.00292829345736596
"2024-03-07",0.886658259644119,0.412308303658202,0.232045550044604,0.0488516947462325,0.0806052963312836,0.120175169075732,0,-0.00732775421193487
